"filename", "language", "Batch", "Markdown", "Python", "pip requirements", "Properties", "Log", "JSON", "PowerShell", "C++", "JavaScript", "reStructuredText", "C", "YAML", "XML", "Ini", "comment", "blank", "total"
"c:\nyxa\.venv\Lib\site-packages\propcache\_helpers_py.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 61
"c:\nyxa\.venv\Lib\site-packages\propcache\api.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9
"c:\nyxa\.venv\Lib\site-packages\psutil\__init__.py", "Python", 0, 0, 1101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1031, 276, 2408
"c:\nyxa\.venv\Lib\site-packages\psutil\_common.py", "Python", 0, 0, 561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 157, 951
"c:\nyxa\.venv\Lib\site-packages\psutil\_psaix.py", "Python", 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 103, 566
"c:\nyxa\.venv\Lib\site-packages\psutil\_psbsd.py", "Python", 0, 0, 653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 146, 972
"c:\nyxa\.venv\Lib\site-packages\psutil\_pslinux.py", "Python", 0, 0, 1507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 552, 237, 2296
"c:\nyxa\.venv\Lib\site-packages\psutil\_psosx.py", "Python", 0, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 105, 545
"c:\nyxa\.venv\Lib\site-packages\psutil\_psposix.py", "Python", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 24, 208
"c:\nyxa\.venv\Lib\site-packages\psutil\_pssunos.py", "Python", 0, 0, 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 107, 735
"c:\nyxa\.venv\Lib\site-packages\psutil\_pswindows.py", "Python", 0, 0, 470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 605, 29, 1104
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\__init__.py", "Python", 0, 0, 1321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 501, 204, 2026
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\__main__.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 13
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_aix.py", "Python", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 20, 143
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_bsd.py", "Python", 0, 0, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 98, 594
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_connections.py", "Python", 0, 0, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 50, 567
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_contracts.py", "Python", 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 59, 326
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_linux.py", "Python", 0, 0, 1795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 257, 2293
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_memleaks.py", "Python", 0, 0, 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 113, 488
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_misc.py", "Python", 0, 0, 683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 113, 874
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_osx.py", "Python", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 198
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_posix.py", "Python", 0, 0, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 69, 489
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_process.py", "Python", 0, 0, 1321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 153, 1668
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_process_all.py", "Python", 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 60, 536
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_scripts.py", "Python", 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 48, 241
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_sunos.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 40
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_system.py", "Python", 0, 0, 794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 91, 980
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_testutils.py", "Python", 0, 0, 462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 87, 578
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_unicode.py", "Python", 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 40, 314
"c:\nyxa\.venv\Lib\site-packages\psutil\tests\test_windows.py", "Python", 0, 0, 684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 122, 915
"c:\nyxa\.venv\Lib\site-packages\psycopg2\__init__.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 16, 127
"c:\nyxa\.venv\Lib\site-packages\psycopg2\_ipaddress.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 20, 91
"c:\nyxa\.venv\Lib\site-packages\psycopg2\_json.py", "Python", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 38, 200
"c:\nyxa\.venv\Lib\site-packages\psycopg2\_range.py", "Python", 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 86, 555
"c:\nyxa\.venv\Lib\site-packages\psycopg2\errorcodes.py", "Python", 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 53, 451
"c:\nyxa\.venv\Lib\site-packages\psycopg2\errors.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 39
"c:\nyxa\.venv\Lib\site-packages\psycopg2\extensions.py", "Python", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 46, 214
"c:\nyxa\.venv\Lib\site-packages\psycopg2\extras.py", "Python", 0, 0, 643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495, 203, 1341
"c:\nyxa\.venv\Lib\site-packages\psycopg2\pool.py", "Python", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 29, 188
"c:\nyxa\.venv\Lib\site-packages\psycopg2\sql.py", "Python", 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 59, 456
"c:\nyxa\.venv\Lib\site-packages\psycopg2\tz.py", "Python", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 27, 159
"c:\nyxa\.venv\Lib\site-packages\py_serializable\__init__.py", "Python", 0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 255, 1424
"c:\nyxa\.venv\Lib\site-packages\py_serializable\formatters.py", "Python", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 100
"c:\nyxa\.venv\Lib\site-packages\py_serializable\helpers.py", "Python", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 46, 229
"c:\nyxa\.venv\Lib\site-packages\py_serializable\json.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 23
"c:\nyxa\.venv\Lib\site-packages\py_serializable\xml.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 17, 83
"c:\nyxa\.venv\Lib\site-packages\pycparser\__init__.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 9, 94
"c:\nyxa\.venv\Lib\site-packages\pycparser\_ast_gen.py", "Python", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 55, 337
"c:\nyxa\.venv\Lib\site-packages\pycparser\_build_tables.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 41
"c:\nyxa\.venv\Lib\site-packages\pycparser\_c_ast.cfg", "Properties", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 50, 196
"c:\nyxa\.venv\Lib\site-packages\pycparser\ast_transforms.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 17, 165
"c:\nyxa\.venv\Lib\site-packages\pycparser\c_ast.py", "Python", 0, 0, 824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 219, 1126
"c:\nyxa\.venv\Lib\site-packages\pycparser\c_generator.py", "Python", 0, 0, 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 69, 503
"c:\nyxa\.venv\Lib\site-packages\pycparser\c_lexer.py", "Python", 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 93, 556
"c:\nyxa\.venv\Lib\site-packages\pycparser\c_parser.py", "Python", 0, 0, 877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 843, 231, 1951
"c:\nyxa\.venv\Lib\site-packages\pycparser\lextab.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\nyxa\.venv\Lib\site-packages\pycparser\ply\__init__.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"c:\nyxa\.venv\Lib\site-packages\pycparser\ply\cpp.py", "Python", 0, 0, 595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 102, 906
"c:\nyxa\.venv\Lib\site-packages\pycparser\ply\ctokens.py", "Python", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 30, 134
"c:\nyxa\.venv\Lib\site-packages\pycparser\ply\lex.py", "Python", 0, 0, 719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 157, 1100
"c:\nyxa\.venv\Lib\site-packages\pycparser\ply\yacc.py", "Python", 0, 0, 2047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 917, 531, 3495
"c:\nyxa\.venv\Lib\site-packages\pycparser\ply\ygen.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 75
"c:\nyxa\.venv\Lib\site-packages\pycparser\plyparser.py", "Python", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 21, 134
"c:\nyxa\.venv\Lib\site-packages\pycparser\yacctab.py", "Python", 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 370
"c:\nyxa\.venv\Lib\site-packages\pydantic\__init__.py", "Python", 0, 0, 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 15, 446
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_config.py", "Python", 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 50, 374
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_core_metadata.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 13, 98
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_core_utils.py", "Python", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 40, 183
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_dataclasses.py", "Python", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 34, 236
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_decorators.py", "Python", 0, 0, 429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 305, 105, 839
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_decorators_v1.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 49, 175
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_discriminated_union.py", "Python", 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 57, 480
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_docs_extraction.py", "Python", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20, 109
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_fields.py", "Python", 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 74, 464
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_forward_ref.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 24
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_generate_schema.py", "Python", 0, 0, 2131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 395, 361, 2887
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_generics.py", "Python", 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 82, 548
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_git.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 28
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_import_utils.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_internal_dataclass.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_known_annotated_metadata.py", "Python", 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 49, 394
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_mock_val_ser.py", "Python", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 40, 229
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_model_construction.py", "Python", 0, 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 113, 793
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_namespace_utils.py", "Python", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 38, 294
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_repr.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 126
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_schema_gather.py", "Python", 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 29, 210
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_schema_generation_shared.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 20, 126
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_serializers.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 54
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_signature.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 32, 189
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_typing_extra.py", "Python", 0, 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 271, 104, 715
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_utils.py", "Python", 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 83, 432
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_validate_call.py", "Python", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26, 141
"c:\nyxa\.venv\Lib\site-packages\pydantic\_internal\_validators.py", "Python", 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 96, 533
"c:\nyxa\.venv\Lib\site-packages\pydantic\_migration.py", "Python", 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 309
"c:\nyxa\.venv\Lib\site-packages\pydantic\alias_generators.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 11, 63
"c:\nyxa\.venv\Lib\site-packages\pydantic\aliases.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 23, 136
"c:\nyxa\.venv\Lib\site-packages\pydantic\annotated_handlers.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 19, 123
"c:\nyxa\.venv\Lib\site-packages\pydantic\class_validators.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\color.py", "Python", 0, 0, 380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 60, 605
"c:\nyxa\.venv\Lib\site-packages\pydantic\config.py", "Python", 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 932, 109, 1214
"c:\nyxa\.venv\Lib\site-packages\pydantic\dataclasses.py", "Python", 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 50, 375
"c:\nyxa\.venv\Lib\site-packages\pydantic\datetime_parse.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\decorator.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\deprecated\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\nyxa\.venv\Lib\site-packages\pydantic\deprecated\class_validators.py", "Python", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 37, 257
"c:\nyxa\.venv\Lib\site-packages\pydantic\deprecated\config.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 73
"c:\nyxa\.venv\Lib\site-packages\pydantic\deprecated\copy_internals.py", "Python", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37, 225
"c:\nyxa\.venv\Lib\site-packages\pydantic\deprecated\decorator.py", "Python", 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51, 285
"c:\nyxa\.venv\Lib\site-packages\pydantic\deprecated\json.py", "Python", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 142
"c:\nyxa\.venv\Lib\site-packages\pydantic\deprecated\parse.py", "Python", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 81
"c:\nyxa\.venv\Lib\site-packages\pydantic\deprecated\tools.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 104
"c:\nyxa\.venv\Lib\site-packages\pydantic\env_settings.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\error_wrappers.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\errors.py", "Python", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 33, 190
"c:\nyxa\.venv\Lib\site-packages\pydantic\experimental\__init__.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\nyxa\.venv\Lib\site-packages\pydantic\experimental\arguments_schema.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 45
"c:\nyxa\.venv\Lib\site-packages\pydantic\experimental\pipeline.py", "Python", 0, 0, 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 155, 668
"c:\nyxa\.venv\Lib\site-packages\pydantic\fields.py", "Python", 0, 0, 917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 513, 126, 1556
"c:\nyxa\.venv\Lib\site-packages\pydantic\functional_serializers.py", "Python", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 56, 451
"c:\nyxa\.venv\Lib\site-packages\pydantic\functional_validators.py", "Python", 0, 0, 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 116, 829
"c:\nyxa\.venv\Lib\site-packages\pydantic\generics.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\json.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\json_schema.py", "Python", 0, 0, 1360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1035, 301, 2696
"c:\nyxa\.venv\Lib\site-packages\pydantic\main.py", "Python", 0, 0, 1087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 194, 1774
"c:\nyxa\.venv\Lib\site-packages\pydantic\mypy.py", "Python", 0, 0, 944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 167, 1381
"c:\nyxa\.venv\Lib\site-packages\pydantic\networks.py", "Python", 0, 0, 626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 496, 191, 1313
"c:\nyxa\.venv\Lib\site-packages\pydantic\parse.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\plugin\__init__.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 31, 189
"c:\nyxa\.venv\Lib\site-packages\pydantic\plugin\_loader.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 58
"c:\nyxa\.venv\Lib\site-packages\pydantic\plugin\_schema_validator.py", "Python", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 141
"c:\nyxa\.venv\Lib\site-packages\pydantic\root_model.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 27, 158
"c:\nyxa\.venv\Lib\site-packages\pydantic\schema.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\tools.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\type_adapter.py", "Python", 0, 0, 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296, 53, 728
"c:\nyxa\.venv\Lib\site-packages\pydantic\types.py", "Python", 0, 0, 1059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1940, 287, 3286
"c:\nyxa\.venv\Lib\site-packages\pydantic\typing.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\utils.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\__init__.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 132
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\_hypothesis_plugin.py", "Python", 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 61, 392
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\annotated_types.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 73
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\class_validators.py", "Python", 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 55, 362
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\color.py", "Python", 0, 0, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 59, 495
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\config.py", "Python", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 192
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\dataclasses.py", "Python", 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 82, 501
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\datetime_parse.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 46, 249
"c:\nyxa\.venv\Lib\site-packages\pydantic\v1\decorator.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50, 265
